farmer_age,land_size_acres,annual_farm_income,loan_amount,crop_type,irrigation_type,existing_loans,credit_score
37,4.65,175918,467320,Rice,Canal,2,709
60,7.53,504369,388600,Maize,Rainfed,2,404
39,4.74,895344,92125,Wheat,Canal,1,478
35,1.15,713170,370996,Maize,Borewell,1,637
29,2.1,681110,424197,Wheat,Rainfed,2,505
30,8.02,124200,480542,Maize,Canal,2,509
64,6.66,167259,148226,Wheat,Borewell,2,652
51,5.91,652815,95536,Rice,Rainfed,1,689
43,2.09,639193,235142,Rice,Rainfed,2,744
50,8.46,625765,468315,Wheat,Rainfed,0,401
53,9.63,553506,437282,Wheat,Borewell,1,460
29,0.89,755765,152643,Sugarcane,Borewell,1,656
21,1.24,320772,476222,Rice,Canal,1,442
64,8.9,608774,428052,Maize,Rainfed,2,848
55,8.25,394582,296528,Sugarcane,Canal,0,712
31,6.37,446488,74810,Wheat,Canal,1,558
54,9.48,339712,269322,Maize,Canal,0,420
36,6.64,240127,175640,Cotton,Canal,0,398
29,2.55,190388,410038,Cotton,Canal,0,515
52,7.42,372355,57388,Cotton,Rainfed,2,737
35,6.63,443227,431424,Maize,Borewell,2,771
32,9.86,844079,141631,Wheat,Canal,2,702
53,2.53,768653,371391,Maize,Borewell,1,312
34,6.18,330883,311421,Sugarcane,Canal,1,612
28,7.91,269865,388106,Sugarcane,Rainfed,0,534
28,3.72,550282,484066,Cotton,Canal,1,382
47,4.11,335526,260530,Wheat,Canal,2,542
32,8.94,191135,206583,Sugarcane,Canal,2,640
21,4.34,788800,239684,Rice,Rainfed,2,523
63,6.43,491488,220296,Rice,Canal,2,484
60,8.95,755856,75394,Cotton,Rainfed,0,712
62,2.49,431322,274751,Cotton,Borewell,1,396
31,9.83,321769,103269,Cotton,Borewell,2,620
59,7.17,186500,240531,Sugarcane,Borewell,0,426
63,5.21,594694,117975,Wheat,Rainfed,1,514
51,4.59,499928,274571,Cotton,Canal,0,839
37,9.57,551585,322163,Maize,Borewell,2,790
53,2.45,789544,334614,Cotton,Borewell,2,349
52,3.46,712771,366120,Sugarcane,Canal,2,567
49,3.42,359883,437612,Wheat,Borewell,1,382
41,3.25,584990,180752,Cotton,Borewell,2,543
41,4.95,501322,404871,Rice,Canal,1,524
60,9.9,788516,158369,Cotton,Rainfed,0,829
43,8.94,515627,491219,Cotton,Rainfed,1,662
26,3.62,397818,160803,Wheat,Borewell,0,410
42,4.52,752995,272957,Maize,Borewell,1,666
58,6.86,188460,254999,Cotton,Rainfed,2,689
57,0.66,644864,210730,Cotton,Borewell,2,623
28,8.29,265713,123905,Sugarcane,Rainfed,0,322
61,8.86,340899,386802,Wheat,Borewell,1,455
55,8.64,433051,324072,Sugarcane,Borewell,1,502
31,4.06,554355,346948,Cotton,Rainfed,0,397
44,4.89,728613,289053,Cotton,Canal,1,603
41,0.62,832675,101243,Rice,Borewell,1,461
22,4.29,213435,481534,Sugarcane,Borewell,0,741
60,4.87,528874,171118,Wheat,Canal,0,356
39,9.12,683195,228884,Cotton,Borewell,0,840
59,8.99,330792,488264,Rice,Canal,1,735
48,9.68,708205,439705,Rice,Canal,0,653
37,8.91,544963,180218,Maize,Rainfed,0,766
26,0.58,378700,486091,Wheat,Canal,0,819
39,6.59,851389,285702,Rice,Rainfed,0,406
58,1.15,565356,205663,Wheat,Rainfed,2,642
48,3.09,699224,434495,Cotton,Rainfed,2,383
22,5.99,146178,457107,Maize,Borewell,2,709
58,7.16,512758,421574,Wheat,Borewell,0,338
57,6.72,219423,288404,Maize,Canal,1,332
24,0.97,843110,57721,Wheat,Rainfed,2,477
42,1.48,128000,207224,Wheat,Borewell,0,683
46,1.72,228407,230529,Sugarcane,Borewell,2,514
63,1.37,252157,384803,Maize,Canal,2,500
56,2.19,693613,437914,Wheat,Borewell,0,696
33,7.04,575279,252420,Sugarcane,Borewell,0,506
52,8.39,792982,479328,Sugarcane,Borewell,2,587
37,4.38,246190,332984,Maize,Borewell,0,535
61,7.08,446046,182280,Cotton,Borewell,2,728
56,2.4,386978,461458,Maize,Borewell,2,381
39,9.75,467877,265695,Wheat,Canal,2,461
55,3.82,656296,51971,Cotton,Rainfed,2,412
60,8.54,691517,79795,Maize,Borewell,1,823
48,9.48,372844,411561,Maize,Rainfed,1,792
21,8.71,232892,182055,Maize,Canal,0,698
62,1.14,783372,192574,Maize,Canal,1,771
38,6.68,433269,471793,Cotton,Rainfed,1,564
60,1.64,205702,159267,Wheat,Rainfed,0,388
53,0.55,260921,438176,Sugarcane,Canal,2,666
32,0.99,292444,453570,Maize,Borewell,1,515
28,9.2,133767,310371,Sugarcane,Rainfed,1,569
44,9.13,593863,248735,Sugarcane,Rainfed,1,755
36,2.65,553205,266631,Sugarcane,Borewell,1,636
24,5.7,557586,467076,Maize,Rainfed,2,598
58,9.57,689340,214400,Maize,Borewell,0,513
64,5.22,891430,408659,Maize,Canal,1,363
47,4.24,889174,92769,Maize,Rainfed,1,788
29,5.09,743715,463987,Rice,Borewell,1,627
36,8.01,296361,102084,Wheat,Borewell,1,835
32,5.03,774879,91250,Rice,Canal,0,685
51,7.94,304236,423277,Cotton,Rainfed,2,614
44,4.6,482691,281285,Rice,Borewell,0,717
34,2.89,188125,228939,Rice,Rainfed,1,611
45,3.6,621490,417678,Rice,Borewell,1,759
54,1.24,885378,231652,Wheat,Rainfed,0,669
23,5.23,457429,198403,Sugarcane,Rainfed,2,304
44,1.91,601435,388399,Cotton,Borewell,2,408
62,8.21,321109,411796,Cotton,Borewell,2,482
29,4.5,143423,58572,Wheat,Rainfed,2,591
46,7.77,204693,322040,Rice,Rainfed,0,384
40,9.57,335777,83077,Sugarcane,Canal,0,473
60,8.57,645994,266406,Maize,Borewell,2,483
30,9.54,475899,387370,Wheat,Rainfed,0,566
39,5.9,711436,285944,Sugarcane,Rainfed,0,769
23,2.07,333446,358365,Wheat,Borewell,1,404
44,9.39,746889,353764,Wheat,Rainfed,0,477
25,8.75,871323,397511,Maize,Rainfed,0,681
23,8.71,659834,166961,Sugarcane,Canal,2,412
47,7.09,824095,403753,Rice,Canal,0,585
36,6.44,456725,191336,Sugarcane,Borewell,2,422
35,0.64,800659,66049,Sugarcane,Borewell,1,387
55,7.61,580143,258236,Rice,Borewell,1,836
32,1.37,163347,392523,Maize,Canal,0,841
61,2.97,685509,79236,Sugarcane,Canal,0,719
64,5.74,816136,295551,Rice,Canal,2,816
46,4.79,480347,289173,Wheat,Rainfed,1,555
54,0.65,660236,292863,Wheat,Canal,2,831
43,8.33,145118,464339,Rice,Canal,0,399
51,8.85,898790,207079,Wheat,Borewell,1,580
40,6.98,246677,322286,Sugarcane,Canal,0,468
32,5.64,137021,78498,Rice,Canal,1,665
43,9.63,587108,214298,Sugarcane,Rainfed,2,682
24,1.64,571180,90348,Cotton,Canal,0,624
43,7.51,168215,339668,Maize,Borewell,0,532
21,1.72,383367,230561,Maize,Rainfed,1,390
45,4.13,287182,196370,Maize,Canal,2,327
22,6.06,210162,193207,Rice,Canal,1,343
50,7.5,740741,170138,Cotton,Canal,1,610
23,0.54,325464,122916,Maize,Rainfed,1,672
41,2.98,158829,410146,Sugarcane,Rainfed,0,596
45,5.61,171862,86788,Maize,Canal,2,343
40,5.56,771336,205992,Cotton,Borewell,2,310
42,6.56,533552,112015,Sugarcane,Canal,2,680
41,3.39,150796,186715,Sugarcane,Rainfed,1,804
53,5.64,540383,100094,Rice,Rainfed,2,498
58,2.3,661106,197801,Rice,Rainfed,2,768
35,2.28,552108,103046,Wheat,Borewell,0,420
35,5.98,813312,438343,Cotton,Canal,0,313
45,7.01,574673,242111,Sugarcane,Canal,0,776
41,1.64,216931,484500,Cotton,Rainfed,1,707
44,1.67,805621,396202,Maize,Canal,0,394
25,5.87,195520,398453,Maize,Borewell,2,567
26,3.07,712622,61804,Wheat,Borewell,0,492
63,4.23,520819,238939,Sugarcane,Canal,1,743
64,4.31,721528,451032,Sugarcane,Canal,0,357
43,2.2,886984,470689,Wheat,Canal,2,393
24,0.51,678549,193004,Maize,Canal,0,597
47,8.6,761655,230482,Sugarcane,Canal,0,812
38,7.29,397851,395174,Cotton,Canal,0,705
41,7.06,400153,466925,Sugarcane,Rainfed,1,661
48,5.69,835123,407869,Maize,Rainfed,1,627
55,7.16,662519,408585,Sugarcane,Rainfed,1,505
42,9.39,647534,56487,Sugarcane,Borewell,1,492
60,6.82,834242,460420,Rice,Borewell,1,523
43,3.02,411969,55988,Sugarcane,Borewell,0,337
23,5.92,529141,77364,Wheat,Borewell,0,747
60,4.7,645604,219475,Wheat,Rainfed,1,792
30,5.79,728158,71048,Cotton,Canal,1,410
45,5.42,216608,188165,Sugarcane,Canal,0,551
28,8.66,759199,283980,Cotton,Canal,2,771
31,6.69,515242,395627,Maize,Borewell,0,791
25,2.29,318155,341340,Maize,Rainfed,1,790
57,1.1,397433,72727,Rice,Canal,0,663
58,4.53,484226,223239,Rice,Borewell,1,459
49,0.65,693174,468100,Sugarcane,Borewell,0,811
25,3.52,185020,346751,Sugarcane,Borewell,0,397
29,4.0,488205,356456,Cotton,Canal,0,558
22,4.07,205643,90769,Cotton,Rainfed,2,380
21,9.8,481971,180205,Sugarcane,Canal,0,761
60,3.39,510233,452791,Sugarcane,Rainfed,0,658
50,3.02,540495,216146,Rice,Rainfed,2,767
31,1.73,313607,272364,Rice,Canal,0,665
48,5.35,624240,191736,Rice,Canal,2,394
64,1.96,709488,392794,Sugarcane,Borewell,2,788
32,6.35,362950,399204,Cotton,Borewell,2,586
59,1.97,263867,298446,Wheat,Canal,0,342
46,5.98,726824,126695,Wheat,Canal,1,457
33,8.35,337507,194371,Cotton,Rainfed,0,534
28,0.9,338183,311982,Cotton,Rainfed,1,774
48,4.49,836873,439469,Cotton,Borewell,1,711
50,4.88,823990,471248,Rice,Rainfed,2,693
29,8.02,663293,353541,Maize,Canal,2,443
59,4.95,230737,247063,Sugarcane,Rainfed,2,309
51,5.89,860456,499135,Rice,Rainfed,2,810
41,8.02,342316,420209,Wheat,Rainfed,0,629
54,5.82,815612,239519,Sugarcane,Canal,0,567
51,3.9,689464,115498,Cotton,Borewell,1,780
45,1.32,598706,440595,Wheat,Rainfed,0,455
32,7.43,760042,158114,Cotton,Canal,0,829
21,8.78,347243,94572,Cotton,Rainfed,1,583
42,9.72,251777,280888,Cotton,Rainfed,0,790
60,9.3,433654,251346,Sugarcane,Canal,0,569
57,8.08,605798,459991,Wheat,Rainfed,2,563
21,6.61,533368,85389,Wheat,Canal,2,777
21,7.92,741679,449392,Cotton,Borewell,1,655
62,4.6,179278,98263,Rice,Rainfed,2,558
62,6.15,180216,452328,Maize,Canal,0,501
41,3.81,717987,268711,Rice,Rainfed,2,436
35,3.6,600357,285417,Sugarcane,Rainfed,2,346
37,7.69,382353,470249,Maize,Rainfed,1,362
42,4.81,518050,69984,Rice,Canal,0,376
58,2.52,544728,474958,Wheat,Canal,1,754
55,2.42,706773,284586,Rice,Canal,0,312
36,8.66,591198,382188,Cotton,Borewell,0,689
28,6.94,451642,482426,Sugarcane,Rainfed,0,757
37,5.69,526244,368950,Rice,Canal,2,827
37,4.31,375905,252824,Rice,Rainfed,1,767
46,4.59,433686,336413,Maize,Rainfed,0,640
33,1.05,272975,377940,Cotton,Rainfed,2,354
37,4.82,524933,450049,Maize,Canal,1,712
58,8.06,674833,305965,Sugarcane,Borewell,2,633
37,4.19,889893,59527,Sugarcane,Borewell,2,610
34,4.14,491223,187016,Cotton,Borewell,0,487
26,0.65,423244,465734,Maize,Borewell,1,820
55,4.85,771503,400939,Cotton,Canal,2,305
34,0.74,696304,433660,Maize,Borewell,2,712
28,5.92,369937,276468,Wheat,Borewell,2,579
35,5.31,548591,409239,Cotton,Canal,2,350
47,8.48,271392,83102,Sugarcane,Canal,0,527
33,6.03,139301,188741,Maize,Rainfed,0,576
51,3.57,826730,413227,Wheat,Rainfed,1,617
55,5.4,374531,337523,Sugarcane,Borewell,2,646
26,7.15,712397,466928,Maize,Rainfed,0,416
25,1.39,401117,167125,Wheat,Canal,1,374
42,6.4,818119,331335,Sugarcane,Rainfed,1,773
43,9.21,629365,310978,Sugarcane,Rainfed,0,672
45,3.34,337409,194331,Wheat,Canal,0,609
54,6.45,219017,219030,Sugarcane,Borewell,2,470
46,8.3,372980,206588,Maize,Rainfed,0,539
25,5.36,580642,85931,Maize,Rainfed,0,451
46,7.32,795311,386774,Sugarcane,Borewell,0,375
40,3.45,282377,61624,Rice,Rainfed,1,550
26,3.41,463259,204944,Wheat,Borewell,0,559
26,6.84,195406,174148,Rice,Canal,1,616
38,7.2,859427,344935,Maize,Canal,1,425
24,9.4,671130,316796,Sugarcane,Borewell,0,847
37,2.64,334798,347660,Cotton,Canal,1,658
34,4.95,615571,429282,Cotton,Canal,2,465
34,2.88,742257,272580,Rice,Canal,2,637
33,1.26,489199,58095,Rice,Canal,1,652
27,4.33,603956,249965,Rice,Canal,0,713
64,4.05,166408,320239,Maize,Canal,0,324
35,3.07,752695,126216,Maize,Rainfed,1,829
39,3.32,156530,418531,Sugarcane,Rainfed,0,801
63,3.92,230047,498340,Maize,Rainfed,1,652
64,9.89,719911,209314,Sugarcane,Canal,2,789
55,7.94,721946,76333,Sugarcane,Rainfed,1,748
37,1.18,463521,456385,Rice,Borewell,1,781
55,8.79,457722,140075,Cotton,Borewell,2,628
39,6.52,146505,442543,Rice,Borewell,2,666
40,8.96,208830,155373,Maize,Rainfed,1,838
56,3.75,781533,371366,Wheat,Canal,2,387
55,4.91,204052,199988,Maize,Borewell,2,708
52,9.01,389076,176394,Cotton,Rainfed,0,535
64,3.09,805601,350249,Maize,Rainfed,2,349
60,9.2,267784,119309,Cotton,Canal,2,482
44,8.37,581409,491410,Wheat,Canal,1,693
37,9.82,149105,109422,Wheat,Rainfed,2,485
27,3.58,227083,498833,Sugarcane,Canal,1,388
63,2.74,150382,71045,Maize,Canal,0,385
21,3.64,470036,67061,Sugarcane,Canal,1,419
55,9.57,829880,259746,Rice,Canal,1,387
52,3.66,633875,85742,Rice,Canal,0,355
56,5.87,139589,337004,Rice,Rainfed,0,454
33,4.33,814961,306152,Rice,Borewell,2,389
26,4.26,502973,262511,Rice,Rainfed,1,593
34,2.34,733740,235872,Maize,Rainfed,1,660
57,5.6,553891,275650,Sugarcane,Rainfed,1,834
35,8.57,285438,89212,Sugarcane,Rainfed,0,387
24,0.97,517067,330368,Cotton,Rainfed,1,352
60,8.95,343656,117414,Rice,Canal,2,702
36,6.82,782942,416737,Wheat,Borewell,0,815
48,6.36,360385,340682,Cotton,Canal,1,832
36,6.45,815951,295371,Cotton,Borewell,0,543
24,3.31,899648,401283,Maize,Rainfed,0,351
46,4.44,518723,295139,Cotton,Rainfed,0,542
48,8.09,781294,458253,Wheat,Rainfed,1,701
52,3.41,161971,308188,Sugarcane,Rainfed,1,412
22,4.97,600704,438183,Cotton,Rainfed,2,522
51,0.69,386542,61690,Maize,Rainfed,0,730
23,7.47,650530,322467,Rice,Rainfed,1,473
28,4.47,342513,446530,Wheat,Borewell,1,646
44,5.49,822505,489401,Rice,Rainfed,2,646
35,1.59,774302,84146,Cotton,Rainfed,1,484
63,9.92,880275,195428,Sugarcane,Rainfed,1,695
51,3.37,298615,126805,Maize,Borewell,1,584
29,6.53,314886,290582,Wheat,Borewell,0,612
59,6.02,356088,186412,Sugarcane,Rainfed,2,497
22,7.96,695463,356996,Wheat,Canal,2,370
28,3.29,634080,374694,Maize,Borewell,2,766
27,7.68,812635,223747,Maize,Rainfed,1,825
64,4.13,658225,148756,Cotton,Borewell,1,797
59,4.41,270641,287909,Wheat,Canal,1,832
62,6.89,313019,50392,Cotton,Rainfed,0,761
36,7.95,394487,383151,Wheat,Borewell,0,825
55,6.84,439019,362565,Wheat,Canal,2,414
50,9.05,166803,189209,Rice,Borewell,0,682
30,3.21,578056,63997,Cotton,Borewell,0,494
58,9.06,442081,134970,Wheat,Rainfed,1,506
38,1.74,197069,434112,Wheat,Rainfed,1,731
25,6.77,562563,288538,Maize,Borewell,2,804
49,5.7,544572,80278,Rice,Canal,1,761
59,5.2,135438,453613,Maize,Rainfed,1,410
54,3.45,277438,212602,Cotton,Borewell,0,739
63,5.29,794533,491580,Cotton,Borewell,2,468
43,2.04,261448,316938,Wheat,Rainfed,0,731
25,4.01,862064,401474,Sugarcane,Rainfed,2,557
50,1.44,448398,179057,Maize,Borewell,2,754
26,5.93,487524,121899,Cotton,Rainfed,1,651
64,1.41,681051,290671,Wheat,Borewell,0,422
24,2.02,447985,451295,Wheat,Canal,0,591
49,1.31,600566,169718,Maize,Rainfed,1,636
43,4.12,423491,127568,Wheat,Rainfed,2,578
26,8.5,685972,379185,Rice,Borewell,2,530
52,9.12,674999,321592,Sugarcane,Rainfed,2,408
62,1.18,297042,390920,Maize,Canal,2,844
38,6.53,275642,483393,Maize,Borewell,1,425
35,7.0,548580,169028,Maize,Canal,2,626
60,5.57,822969,408419,Wheat,Canal,0,566
52,6.84,507364,476193,Wheat,Canal,2,787
29,2.72,570738,463393,Maize,Canal,2,575
57,5.15,675679,365817,Maize,Borewell,2,361
30,4.21,660076,69431,Rice,Rainfed,1,470
40,1.35,695343,296740,Cotton,Canal,2,391
26,6.44,758475,379799,Rice,Canal,1,374
23,5.2,588648,430577,Maize,Borewell,0,420
62,3.11,500215,312321,Wheat,Canal,2,783
31,5.0,774389,162490,Wheat,Canal,2,562
63,7.87,837565,322370,Maize,Canal,0,437
37,8.12,133376,277593,Cotton,Canal,2,467
52,6.67,272947,168254,Sugarcane,Rainfed,2,815
24,4.94,898335,62231,Sugarcane,Canal,1,500
24,5.97,445140,492642,Rice,Borewell,1,401
37,4.16,200456,391814,Cotton,Rainfed,0,318
61,1.7,185783,233219,Sugarcane,Borewell,1,665
39,4.16,454322,64082,Cotton,Rainfed,1,780
25,5.54,399509,310907,Wheat,Rainfed,0,721
52,6.19,494399,254383,Wheat,Canal,0,833
42,9.39,269021,459391,Cotton,Canal,2,658
26,7.88,808863,195205,Maize,Borewell,2,448
55,1.94,458531,243949,Sugarcane,Rainfed,2,796
42,2.15,199942,426816,Sugarcane,Rainfed,2,690
21,1.45,790288,166315,Wheat,Canal,1,306
40,7.51,792192,203499,Rice,Rainfed,1,632
42,7.21,452395,172511,Sugarcane,Canal,0,322
31,9.87,808741,326981,Wheat,Canal,0,389
33,5.46,375385,453762,Wheat,Borewell,1,829
62,8.35,601370,271600,Cotton,Canal,2,365
23,5.98,174780,453964,Cotton,Canal,2,352
29,8.8,186412,272104,Cotton,Rainfed,2,702
32,7.35,360143,379233,Rice,Borewell,2,441
43,6.61,784685,468457,Sugarcane,Borewell,0,324
34,5.87,218975,52469,Rice,Borewell,1,332
53,7.37,249788,361211,Rice,Canal,0,677
38,4.49,381208,444690,Cotton,Borewell,1,667
61,1.42,373199,98554,Wheat,Canal,2,511
29,0.88,200249,474325,Maize,Canal,0,432
43,5.05,700813,335005,Wheat,Canal,1,448
30,6.19,891831,293135,Wheat,Canal,1,675
39,1.25,233094,345249,Wheat,Borewell,1,376
25,3.23,438347,159655,Wheat,Borewell,1,825
43,3.56,333058,238684,Rice,Rainfed,2,797
50,5.85,207597,310160,Cotton,Borewell,2,391
45,3.15,594066,441845,Cotton,Rainfed,1,682
48,1.41,384234,411741,Wheat,Borewell,1,807
54,2.07,699372,383644,Maize,Borewell,1,429
45,2.15,590459,216668,Sugarcane,Borewell,2,371
30,8.51,898473,253080,Wheat,Canal,0,702
34,3.2,833926,266965,Wheat,Borewell,1,810
62,7.29,573104,269653,Maize,Borewell,0,425
50,5.89,741391,169645,Rice,Rainfed,2,804
61,9.78,284895,122100,Wheat,Borewell,2,813
45,3.09,132746,313480,Maize,Canal,2,778
34,2.0,756260,93316,Rice,Borewell,2,309
55,0.99,386245,228989,Rice,Rainfed,2,752
54,2.79,692383,346579,Wheat,Borewell,0,770
30,7.0,221483,166513,Rice,Borewell,0,673
55,1.31,545884,406286,Wheat,Rainfed,0,364
31,2.82,361411,378892,Wheat,Borewell,0,408
31,8.63,765190,52768,Cotton,Rainfed,1,599
41,6.04,346218,407417,Sugarcane,Rainfed,2,341
41,1.16,399891,245149,Sugarcane,Canal,0,558
42,0.95,266081,291983,Cotton,Canal,0,713
27,1.08,623110,77634,Wheat,Rainfed,1,327
37,9.45,514272,367072,Maize,Canal,1,670
22,8.57,852403,230668,Rice,Canal,2,512
32,8.53,796575,234605,Cotton,Rainfed,2,453
62,9.28,868245,273402,Cotton,Borewell,1,457
38,5.3,674663,348588,Cotton,Borewell,1,593
31,2.85,892312,299800,Cotton,Borewell,1,660
36,4.31,492685,176486,Sugarcane,Canal,2,665
38,7.33,286321,68211,Wheat,Canal,1,752
55,8.82,326690,465885,Cotton,Borewell,0,533
46,4.63,684952,104711,Cotton,Rainfed,2,476
36,5.59,571501,269763,Cotton,Rainfed,2,351
26,9.35,585802,415136,Maize,Rainfed,0,747
64,1.52,683067,120047,Maize,Canal,0,629
63,8.69,441456,396136,Rice,Borewell,2,595
62,2.01,299170,400834,Wheat,Rainfed,2,645
32,5.1,655702,406445,Cotton,Borewell,1,453
33,2.58,287990,294016,Rice,Borewell,1,531
24,6.23,529092,498696,Rice,Canal,0,631
59,5.81,899711,423914,Wheat,Rainfed,0,445
22,4.11,768226,476669,Maize,Canal,0,781
46,8.7,847900,431790,Wheat,Borewell,0,678
47,6.77,737590,345596,Rice,Borewell,1,675
47,7.35,743812,228841,Wheat,Borewell,2,329
35,1.93,288501,178013,Maize,Rainfed,1,728
28,8.89,485314,274121,Rice,Rainfed,0,797
27,2.09,318405,274895,Wheat,Rainfed,1,793
60,2.62,854061,58532,Cotton,Borewell,0,495
32,1.72,335863,325035,Cotton,Borewell,1,437
33,4.68,505537,375390,Wheat,Rainfed,2,490
63,8.93,498449,345645,Wheat,Borewell,0,779
37,2.9,880669,313640,Maize,Borewell,1,477
37,4.05,378469,327298,Rice,Borewell,0,711
56,8.54,765047,126682,Wheat,Rainfed,2,662
41,6.37,714436,108475,Rice,Canal,0,848
28,7.64,564400,186522,Cotton,Canal,2,548
25,2.53,752457,218475,Rice,Canal,1,744
46,7.31,151528,264724,Sugarcane,Rainfed,2,640
36,2.66,623411,358935,Maize,Borewell,0,525
56,9.88,518169,77289,Maize,Canal,1,307
48,5.82,770016,236751,Rice,Canal,0,834
49,7.11,730522,466325,Maize,Rainfed,0,648
32,1.62,304887,355583,Rice,Borewell,1,465
57,2.88,441265,467631,Rice,Borewell,2,574
50,1.83,815179,395483,Cotton,Rainfed,2,847
43,4.21,361921,322325,Rice,Canal,1,611
36,3.2,404160,410396,Maize,Borewell,1,526
34,7.46,526464,251318,Sugarcane,Borewell,0,358
30,1.53,764472,288055,Wheat,Canal,0,396
27,7.64,530492,340539,Maize,Rainfed,1,548
57,0.93,740832,129036,Sugarcane,Canal,1,560
49,2.42,873109,477425,Maize,Borewell,0,702
23,8.02,268427,347302,Sugarcane,Rainfed,0,357
35,7.56,595238,116920,Maize,Canal,2,356
56,5.03,823636,461756,Wheat,Canal,1,372
39,0.97,633955,161440,Cotton,Rainfed,0,689
33,6.29,665817,447612,Cotton,Borewell,2,833
62,4.36,287086,444607,Wheat,Rainfed,0,352
41,3.51,764830,499790,Maize,Rainfed,1,402
57,6.58,402240,431632,Sugarcane,Borewell,2,411
47,4.65,739941,66652,Rice,Canal,0,806
49,1.38,647705,135837,Maize,Rainfed,1,669
40,9.2,716269,321860,Wheat,Rainfed,1,484
45,7.9,715241,65568,Cotton,Canal,1,325
26,1.04,659782,451885,Cotton,Borewell,1,324
56,5.49,500983,250879,Maize,Canal,2,563
22,1.29,526518,361534,Sugarcane,Canal,0,820
42,8.45,699957,129792,Wheat,Rainfed,0,519
52,6.32,575486,271793,Wheat,Rainfed,1,751
36,2.14,440407,466602,Sugarcane,Borewell,0,471
38,0.7,610850,442633,Sugarcane,Rainfed,1,469
25,0.8,542019,336296,Maize,Canal,0,694
56,5.32,804524,457650,Maize,Canal,0,411
50,7.48,158441,210072,Cotton,Borewell,0,589
39,1.65,183327,77973,Cotton,Rainfed,2,438
43,2.6,482605,161036,Sugarcane,Rainfed,1,518
54,3.61,890629,432617,Rice,Borewell,2,702
33,2.57,219099,87861,Rice,Borewell,0,797
63,4.22,196925,187510,Rice,Rainfed,2,324
49,5.82,433179,193801,Wheat,Borewell,2,705
56,7.01,492007,469623,Maize,Canal,2,551
42,9.66,395634,276170,Sugarcane,Borewell,0,745
56,9.34,650332,138094,Cotton,Canal,2,376
29,5.92,672132,403410,Rice,Canal,0,623
59,7.47,534820,92711,Cotton,Canal,1,779
39,9.53,540776,176478,Maize,Rainfed,0,583
58,1.29,579324,404741,Sugarcane,Canal,0,457
26,0.55,252278,150637,Rice,Borewell,0,467
35,0.78,460776,152690,Rice,Canal,1,448
40,5.85,280622,128191,Sugarcane,Rainfed,1,442
29,7.75,696520,398645,Cotton,Rainfed,0,636
52,3.99,375693,236922,Maize,Rainfed,0,762
24,5.68,730213,393996,Maize,Rainfed,1,396
38,5.41,204533,254967,Maize,Borewell,1,752
25,1.4,482163,195244,Cotton,Rainfed,0,563
40,3.56,363815,307961,Cotton,Borewell,1,692
43,0.68,207165,170574,Rice,Rainfed,0,645
31,1.55,154337,196601,Cotton,Rainfed,0,685
57,8.21,137060,385734,Wheat,Borewell,0,464
42,8.38,886896,155218,Sugarcane,Canal,1,809
24,8.12,331213,90281,Cotton,Borewell,1,783
49,7.4,810641,385949,Maize,Canal,1,695
64,8.04,817120,388770,Cotton,Borewell,0,830
54,6.87,588085,108235,Rice,Canal,0,749
33,6.86,168993,398820,Sugarcane,Rainfed,2,827
62,6.84,608539,325020,Sugarcane,Canal,0,813
29,5.38,723747,368824,Maize,Canal,0,704
62,3.95,630956,458313,Sugarcane,Rainfed,2,821
51,7.44,563876,255364,Wheat,Rainfed,0,316
27,3.34,489750,183931,Sugarcane,Canal,0,503
24,5.66,497744,337021,Maize,Canal,1,306
39,4.62,633147,457844,Sugarcane,Borewell,2,810
62,3.13,874719,390261,Cotton,Rainfed,1,309
50,9.76,373390,189372,Rice,Rainfed,2,312
51,2.96,290947,52412,Cotton,Rainfed,0,488
55,3.44,682726,413095,Wheat,Borewell,2,731
41,2.04,296221,404981,Wheat,Borewell,1,443
51,8.32,199369,260413,Rice,Canal,0,724
39,6.07,389719,446554,Rice,Borewell,1,585
51,6.32,721187,371628,Rice,Borewell,2,627
52,8.3,470451,317948,Rice,Borewell,2,822
22,3.76,214265,434063,Sugarcane,Rainfed,2,735
30,2.34,286852,103675,Cotton,Canal,1,790
22,2.38,688810,406989,Wheat,Borewell,0,630
22,7.46,208383,310463,Sugarcane,Borewell,0,347
44,6.33,583890,135733,Rice,Borewell,1,556
37,2.46,407076,62392,Maize,Rainfed,1,386
52,1.88,372020,388128,Maize,Canal,1,331
36,1.65,338247,201101,Cotton,Canal,0,617
36,6.46,168966,115263,Wheat,Borewell,2,442
59,0.5,615911,77097,Wheat,Canal,1,391
51,0.67,165580,151721,Cotton,Rainfed,1,488
63,4.2,362788,197467,Rice,Borewell,2,377
44,7.07,832059,466209,Rice,Canal,0,739
21,7.1,291162,112088,Wheat,Borewell,1,333
31,4.59,490257,372754,Wheat,Rainfed,1,417
41,7.07,408343,266137,Wheat,Borewell,1,323
24,5.45,747816,329402,Rice,Rainfed,2,839
27,9.78,604993,273617,Maize,Borewell,2,713
46,2.04,789197,188375,Cotton,Borewell,2,849
32,6.21,295231,296643,Cotton,Canal,2,513
